"","Marca temporal","Edad, en años cumplidos","Sexo","¿En cuál sede de la UCAB estudias?","¿En cuál escuela estudias?","¿Cuál semestre cursas actualmente?","¿Cuánto temor te produce el coronavirus?","¿Cuántas medidas de prevención has adoptado en tu vida diaria para evitar contagiarte?","Describelas brevemente (opcional)","3- ¿Cómo te sientes en cuarentena?","Cuando termine la cuarentena tu crees que...","A continuación encontraras una lista de las actividades que las personas están haciendo en cuarentena, marca todas las que apliquen a tu caso."
"494",2020-04-08 17:21:34,21,"Mujer","Caracas","Comunicación Social",6,3,5,"Lavarme las manos constantemente
No salir de casa 
Usar tapabocas de ser necesario","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy conectado con mis amigos en linea (jugando o conversando)"
"495",2020-04-08 17:58:37,18,"Hombre","Caracas","Economía",2,4,5,"Todas las recomendadas por la OMS","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"496",2020-04-08 18:07:11,19,"Mujer","Caracas","Comunicación Social",1,2,4,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"497",2020-04-08 18:32:35,19,"Hombre","Caracas","Comunicación Social",1,4,5,"Cuarentena, distanciamiento social, tapabocas, guantes","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"498",2020-04-08 19:45:50,19,"Mujer","Caracas","Comunicación Social",4,4,5,"Quedarme en casa, lavarme y echarme gel antibacterial en las manos con frecuencia y no tocarme la cara.","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia"
"499",2020-04-08 21:37:59,19,"Mujer","Caracas","Comunicación Social",5,5,3,"Evitar salir y de hacerlo utilizar tapaboca y al regresar a casa dejar la ropa y zapatos afuera. No recibir visitas. Desinfectar todos los productos y alimentos que traigan a casa. Lavarme las manos constantemente.","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia"
"500",2020-04-08 22:05:15,18,"Mujer","Caracas","Comunicación Social",1,4,2,"no  salgo de mi casa","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"501",2020-04-08 23:37:43,18,"Hombre","Caracas","Ingeniera",1,4,4,"Me lavo las manos con frecuencia y casi no salgo de mi apartamento","Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"502",2020-04-09 00:02:35,19,"Mujer","Caracas","Comunicación Social",1,2,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mucho mejor","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy pasando tiempo en familia"
"503",2020-04-09 00:14:14,18,"Mujer","Caracas","Comunicación Social",1,4,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"504",2020-04-09 10:14:03,19,"Mujer","Caracas","Comunicación Social",6,4,5,"Salir 1 sola persona a hacer las compras (yo), limpiar las compras, bañarse inmediatamente después de salir, lavarse las manos, uso de tapabocas, no recibir visitas, etc","Muy mal, estoy que me subo por las paredes","Las cosas van a estar mal","Estoy haciendo rutinas de ejercicios, Estoy pasando tiempo en familia, estar triste"
"505",2020-04-09 10:57:44,25,"Hombre","Caracas","Comunicación Social",1,3,4,"Uso de tapabocas; lavado constante de manos y la casa; desinfección de perillas, interruptores de luz, celulares y demás dispositivos táctiles; aislamiento voluntario; distanciamiento físico dentro de la casa y al salir a la calle para los viajes esenciales.","Bien, tampoco es para tanto","Nada va a cambiar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"506",2020-04-09 11:19:25,18,"Mujer","Caracas","Comunicación Social",1,4,5,"lavar las manos, no salir de casa si no es necesario, usar tapabocas el dia que toca salir, desinfectar aparatos electronicos","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"507",2020-04-09 12:32:16,22,"Mujer","Caracas","Comunicación Social",1,5,5,"tapa boca, gel antibacterial, no salgo de mi casa (muy puntal a comprar cosas que necesito)","Muy mal, estoy que me subo por las paredes","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"508",2020-04-09 12:46:34,19,"Mujer","Caracas","Comunicación Social",4,4,4,"Evito salir de mi casa , lavo mis manos frecuentemente y utilizo gel antibacterial","Muy mal, estoy que me subo por las paredes","Las cosas van a mejorar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales"
"509",2020-04-09 12:52:09,17,"Mujer","Caracas","Psicología",1,2,4,"Limpiarme las manos de manera constante, uso de tapabocas, al menos un metro entre personas estando fuera de casa. Al regresar a mi casa dejo mis zapatos fuera, quitó rápidamente la ropa que use, limpio mis manos y objetos con cuidado","De maravilla, me encanta estar aislado","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy practicando danza, Estoy pasando tiempo en familia, Me enseñó un nuevo idioma"
"510",2020-04-09 13:52:14,17,"Mujer","Caracas","Derecho",1,3,4,NA,"Muy mal, estoy que me subo por las paredes","Nada va a cambiar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy conectado con mis amigos en linea (jugando o conversando)"
"511",2020-04-09 15:02:29,21,"Mujer","Caracas","Administración y Contaduría",6,5,4,NA,"Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo rutinas de ejercicios, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby)"
"512",2020-04-09 15:22:17,20,"Hombre","Caracas","Comunicación Social",6,3,3,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"513",2020-04-09 16:26:44,18,"Hombre","Caracas","Comunicación Social",1,3,5,"No salir de mi casa, desinfectar cosas que uso mucho con alcohol, lavarme las manos 4 veces al dia","Regular, pero no hay más remedio","Nada va a cambiar","Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"514",2020-04-09 17:25:27,18,"Hombre","Caracas","Ingeniera",1,1,4,"Lavarme las manos, cara, mantenerme hidratado no solo con agua sino también cosas calientes. Ejercicio, estudios, etc","De maravilla, me encanta estar aislado","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy haciendo rutinas de ejercicios, Estoy practicando con un instrumento musical, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"515",2020-04-09 18:55:13,19,"Hombre","Caracas","Derecho",2,1,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mucho mejor","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy conectado con mis amigos en linea (jugando o conversando)"
"516",2020-04-09 18:56:34,18,"Mujer","Caracas","Derecho",2,2,5,NA,"Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"517",2020-04-09 19:31:36,20,"Mujer","Caracas","Comunicación Social",2,4,4,"En mi casa desarrollamos muchas rutinas nuevas. Mi hermano es el unico que sale a hacer las compras y al momento de llegar a casa deja los zapatos afuera,se baña, desinfectamos todas las llaves,puertas, lo que compra y la ropa que lleva puesta.","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"518",2020-04-09 19:38:50,21,"Hombre","Caracas","Ingeniera",3,1,4,"Lavarme las manos y usar tapa bocas","Muy mal, estoy que me subo por las paredes","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television"
"519",2020-04-09 21:27:45,19,"Mujer","Caracas","Psicología",3,4,5,"Aplicar soluciones de alcohol o cloro con agua, lavarme las manos varias veces al dia, usar tapabocas, no salir de mi casa, mantener la distancia de personas mayores, etc","Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"520",2020-04-09 22:20:03,19,"Hombre","Caracas","Derecho",2,3,5,"lavarme las manos, usar tapabocas cuando tengo que salir, usar solamente unos pareces de zapatos para la calle","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando), aprendiendo otro idioma"
"521",2020-04-09 22:41:43,20,"Mujer","Caracas","Comunicación Social",2,2,4,NA,"Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"522",2020-04-09 23:31:59,18,"Hombre","Caracas","Ciencias Sociales",2,3,4,NA,"Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"523",2020-04-10 00:56:58,17,"Mujer","Caracas","Ingeniera",1,2,4,NA,"Muy mal, estoy que me subo por las paredes","Las cosas van a mejorar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"524",2020-04-10 02:19:41,18,"Hombre","Caracas","Ingeniera",2,4,5,NA,"De maravilla, me encanta estar aislado","Las cosas van a estar mucho mejor","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"525",2020-04-10 07:59:46,17,"Mujer","Caracas","Derecho",2,2,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy conectado con mis amigos en linea (jugando o conversando)"
"526",2020-04-10 12:26:57,18,"Hombre","Caracas","Derecho",2,4,5,"me lavo las manos todos los dias, no salgo de casa","Regular, pero no hay más remedio","Nada va a cambiar","Estoy adelantando mis estudios, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"527",2020-04-10 14:38:18,18,"Hombre","Caracas","Ingeniera",2,3,5,"Uso de antibacterial, mascarillas, alcohol en spray y guantes en caso de que tenga que salir","Muy mal, estoy que me subo por las paredes","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy viendo más television, Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"528",2020-04-10 15:10:22,21,"Mujer","Caracas","Comunicación Social",6,2,4,NA,"Bien, tampoco es para tanto","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"529",2020-04-10 15:19:01,18,"Hombre","Caracas","Comunicación Social",1,5,5,"Cada vez que nos toca salir a la calle (mayoritariamente a comprar alimentos), debemos salir con ropa que nos proteja todo el cuerpo y, preferiblemente que cubra la piel lo más posible (manga larga, pantalones, guantes, demás). Al llegar a la casa nos quitamos la ropa y los zapatos en la entrada e iniciamos el proceso de limpieza, metemos la ropa a la lavadora, lavamos las bolsas y los alimentos con agua, jabón y cloro, nos bañamos y limpiamos el piso. Además también limpiamos las pertenencias que pasaron a manos de otras personas como bolsos o tarjetas de débito.","Bien, tampoco es para tanto","Nada va a cambiar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Practico retórica y trato de explicar en voz alta las cosas que leo y comprendo."
"530",2020-04-10 16:11:01,20,"Mujer","Caracas","Comunicación Social",5,3,3,"lavarme las manos , guardar cuarentena desde el dia 1 , mantener una higiene personal y en comunidad con mi familia de acuerdo a la informacion dada
","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"531",2020-04-10 16:38:43,18,"Mujer","Caracas","Comunicación Social",4,3,5,"Lavo mis manos constantemente , permanezco en mi casa y no tengo contacto cercanos con personas que se encuentran en la calle.","Mal, necesito que esto termine pronto","Nada va a cambiar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales"
"532",2020-04-10 18:28:36,21,"Mujer","Caracas","Psicología",3,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"533",2020-04-10 20:41:11,19,"Mujer","Caracas","Psicología",3,4,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"534",2020-04-11 01:09:37,18,"Hombre","Caracas","Derecho",2,1,5,NA,"Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"535",2020-04-11 09:39:02,19,"Mujer","Caracas","Comunicación Social",4,4,4,"Evito salir de mi casa , lavo mis manos frecuentemente y utilizo gel antibacterial","Muy mal, estoy que me subo por las paredes","Las cosas van a mejorar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales"
"536",2020-04-11 14:27:32,17,"Mujer","Caracas","Ingeniera",1,3,5,NA,"Muy mal, estoy que me subo por las paredes","Las cosas van a mejorar","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"537",2020-04-11 18:25:40,23,"Hombre","Caracas","Economía",1,3,3,"Salir lo menos posible, y al hacerlo utilizar todas las medidas de protección necesarias","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"538",2020-04-11 20:50:38,18,"Mujer","Caracas","Comunicación Social",4,3,5,"Lavo mis manos constantemente , permanezco en mi casa y no tengo contacto cercanos con personas que se encuentran en la calle.","Mal, necesito que esto termine pronto","Nada va a cambiar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales"
"539",2020-04-12 11:34:26,19,"Mujer","Caracas","Comunicación Social",4,4,5,"Evitar el contacto con cualquier superficie fuera del hogar; evitar la interacción a menos de 1m de distancia de las personas; utilizar mascarilla y guantes de verme en la necesidad de salir de mi hogar; racionar la comida al máximo.","Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia"
"540",2020-04-12 14:08:12,20,"Mujer","Caracas","Psicología",3,4,4,NA,"Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"541",2020-04-12 14:16:29,19,"Hombre","Caracas","Ingeniera",2,3,4,NA,"Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"542",2020-04-12 15:23:07,19,"Mujer","Caracas","Psicología",4,2,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"543",2020-04-12 19:43:02,21,"Mujer","Caracas","Psicología",4,3,5,"permanecer en cuarentena, al salir a hacer las compras lavar toda la ropa, suela de los zapatos, desinfectar las manillas de las puertas, llaves y llaves de agua, lavar y desinfectar la compra, usar tapaboca al salir, mantener la distancia social","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"544",2020-04-12 23:11:20,18,"Hombre","Caracas","Comunicación Social",3,5,5,"desde varios dias antes de empezar la cuarentena he estado en mi casa sin salir, y hasta el dia de hoy no lo he echo. A demas de lavarme las manos repetidamete en el dia","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"545",2020-04-12 23:27:07,17,"Mujer","Caracas",NA,1,3,3,"1-. Evitó salir a la calle, al menos que sea para algo de suma importancia, cómo comprar alimentos. 

2-. Me lavo las manos diariamente. 

3-. Cuando debo salir uso el tapabocas, guantes y llevo antibacterial. 

4-. En vez de ponerme la mano en los labios al estornudar, me pongo el torso del brazo. 

5-. Cuando llegó a casa de la calle, me quito los zapatos en la entrada de mi casa y después los desinfecto.","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"546",2020-04-13 11:07:48,20,"Hombre","Caracas","Comunicación Social",6,2,4,"No salir de mi casa y cuando salgo es con tapaboca y me baño al llegar","Muy mal, estoy que me subo por las paredes","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"547",2020-04-13 11:58:08,22,"Hombre","Caracas","Comunicación Social",5,5,5,"No salir de casa a menos de ser necesario (solo he salido 1 vez en 32 dias) siempre lavarme las manos evitar contacto con personas externas a mi grupo familiar","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy escribiendo, Estoy practicando con un instrumento musical, Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando), Trabajo remoto"
"548",2020-04-13 13:48:11,20,"Mujer","Caracas","Comunicación Social",5,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"549",2020-04-13 13:56:44,19,"Mujer","Caracas","Psicología",4,2,5,"Aislamiento social, lavarnos las manos, solo sale una persona de la familia, tapabocas, guantes, etc","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"550",2020-04-13 14:37:20,19,"Hombre","Caracas","Psicología",3,2,3,NA,"De maravilla, me encanta estar aislado","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo películas"
"551",2020-04-13 15:11:48,20,"Mujer","Caracas","Comunicación Social",5,2,4,NA,"Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"552",2020-04-13 15:53:33,19,"Mujer","Caracas","Comunicación Social",6,3,5,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"553",2020-04-13 15:56:12,21,"Hombre","Caracas","Comunicación Social",5,5,5,NA,"Muy mal, estoy que me subo por las paredes","Las cosas van a mejorar","Estoy en depresión y ansiedad, necesito un psicologo"
"554",2020-04-13 16:17:57,20,"Mujer","Caracas","Psicología",4,3,4,"Tapabocas, guantes, lavarme las manos, solo salir a lo necesario","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy conectado con mis amigos en linea (jugando o conversando), trabajando"
